data_srlnum,rcrd_tm,x_crdnt,y_crdnt,z_crdnt,yaw_rt,roll_rt,pitch_rt
315,20200909145107.651,-0.187500,1.039062,9.839844,-0.081629,-0.003388,-0.318987
316,20200909145107.670,-0.089844,1.394531,9.726562,-0.081482,-0.003594,-0.318010
317,20200909145107.694,-0.121094,1.507812,9.636719,-0.081215,-0.003319,-0.316339
318,20200909145107.709,0.605469,1.335938,9.652344,-0.081233,-0.002774,-0.314650
319,20200909145107.729,0.789062,0.976562,9.800781,-0.081279,-0.002451,-0.313651
320,20200909145107.792,0.101562,1.500000,8.597656,-0.081301,-0.002300,-0.312911
321,20200909145107.812,0.054688,1.699219,10.777344,-0.081493,-0.001842,-0.311164
322,20200909145107.829,0.171875,1.074219,10.058594,-0.081482,-0.001499,-0.310468
323,20200909145107.855,0.269531,1.605469,9.765625,-0.081348,-0.001139,-0.309779
324,20200909145107.883,0.277344,1.625000,10.214844,-0.081320,-0.000905,-0.309398
325,20200909145107.933,0.085938,1.554688,10.843750,-0.081290,-0.000667,-0.309086
326,20200909145107.957,0.402344,0.992188,10.339844,-0.081123,-0.000118,-0.308381
327,20200909145107.979,0.570312,1.078125,10.507812,-0.080909,0.001875,-0.306642
328,20200909145107.998,0.308594,1.273438,10.101562,-0.080930,0.002893,-0.305979
329,20200909145108.013,0.136719,1.144531,9.882812,-0.080930,0.002893,-0.305979
330,20200909145108.065,0.089844,1.269531,9.957031,-0.080716,0.004003,-0.305260
331,20200909145108.090,0.312500,1.285156,10.097656,-0.080619,0.004620,-0.304925
332,20200909145108.109,0.492188,1.476562,10.734375,-0.080077,0.006440,-0.303868
333,20200909145108.124,1.203125,1.789062,8.511719,-0.078936,0.010082,-0.301516
334,20200909145108.146,-0.093750,1.371094,8.667969,-0.078670,0.010348,-0.301075
335,20200909145108.202,-0.121094,0.714844,11.023438,-0.077861,0.011100,-0.300065
336,20200909145108.219,0.605469,1.914062,7.683594,-0.077518,0.011253,-0.299569
337,20200909145108.242,0.050781,0.847656,10.445312,-0.076787,0.011268,-0.298898
338,20200909145108.266,-0.207031,1.207031,11.152344,-0.075313,0.010295,-0.297042
339,20200909145108.290,0.324219,0.761719,10.621094,-0.074916,0.010093,-0.296750
340,20200909145108.329,-0.238281,1.316406,9.218750,-0.074505,0.009772,-0.296513
341,20200909145108.353,0.460938,0.964844,9.468750,-0.073565,0.009207,-0.295994
342,20200909145108.378,0.035156,1.347656,10.253906,-0.072627,0.008636,-0.295285
343,20200909145108.396,0.460938,0.953125,9.242188,-0.068924,0.006740,-0.293034
344,20200909145108.415,0.535156,1.277344,8.078125,-0.068313,0.006314,-0.292438
345,20200909145108.468,0.539062,1.281250,9.679688,-0.067537,0.005149,-0.291193
346,20200909145108.488,0.656250,0.937500,8.476562,-0.066838,0.004107,-0.290245
347,20200909145108.511,0.031250,1.148438,10.093750,-0.065386,0.002106,-0.288655
348,20200909145108.531,0.882812,1.527344,8.921875,-0.065386,0.002106,-0.288655
349,20200909145108.555,0.316406,1.351562,9.148438,-0.064814,0.000681,-0.287838
350,20200909145108.603,0.390625,0.863281,10.578125,-0.064198,-0.000174,-0.287253
351,20200909145108.617,-0.062500,1.074219,10.105469,-0.064198,-0.000174,-0.287253
352,20200909145108.636,0.460938,1.183594,9.515625,-0.063634,-0.001095,-0.286729
353,20200909145108.659,0.582031,0.964844,9.066406,-0.063251,-0.001602,-0.286503
354,20200909145108.685,0.273438,1.117188,9.976562,-0.061785,-0.003218,-0.285196
355,20200909145108.729,0.281250,1.140625,9.984375,-0.061186,-0.003523,-0.284471
356,20200909145108.751,0.718750,1.019531,9.945312,-0.061134,-0.003474,-0.283787
357,20200909145108.775,0.277344,1.125000,10.593750,-0.061437,-0.003103,-0.283284
358,20200909145108.803,0.613281,0.855469,10.078125,-0.063415,-0.001031,-0.281917
359,20200909145108.822,0.597656,1.042969,11.097656,-0.064863,0.001193,-0.280973
360,20200909145108.884,0.464844,1.132812,10.242188,-0.065555,0.002494,-0.280489
361,20200909145108.904,0.601562,0.867188,10.433594,-0.066269,0.004774,-0.279860
362,20200909145108.924,1.117188,0.769531,10.992188,-0.067386,0.009257,-0.278522
363,20200909145108.950,1.363281,1.253906,10.101562,-0.067386,0.009257,-0.278522
364,20200909145108.975,1.042969,1.007812,9.449219,-0.068136,0.010910,-0.277780
365,20200909145109.019,1.062500,0.878906,10.015625,-0.068341,0.011428,-0.277571
366,20200909145109.038,1.027344,0.960938,10.488281,-0.068597,0.011875,-0.277303
367,20200909145109.063,0.484375,0.890625,11.503906,-0.068854,0.012320,-0.276976
368,20200909145109.090,1.078125,1.042969,11.023438,-0.069038,0.012717,-0.276779
369,20200909145109.113,0.558594,0.750000,10.980469,-0.069038,0.012717,-0.276779
370,20200909145109.161,1.066406,0.566406,10.703125,-0.069904,0.013847,-0.275671
371,20200909145109.182,0.902344,1.289062,9.527344,-0.070034,0.013880,-0.275428
372,20200909145109.206,0.976562,1.375000,9.777344,-0.070097,0.013864,-0.275238
373,20200909145109.229,0.894531,0.722656,10.890625,-0.069910,0.013817,-0.274809
374,20200909145109.251,0.843750,1.003906,10.234375,-0.069459,0.013241,-0.274038
375,20200909145109.306,0.800781,0.933594,9.992188,-0.068454,0.012251,-0.273094
376,20200909145109.320,1.066406,1.339844,9.988281,-0.068306,0.012084,-0.272980
377,20200909145109.346,1.089844,0.980469,9.484375,-0.068063,0.011677,-0.272623
378,20200909145109.370,1.203125,0.972656,9.734375,-0.067620,0.011171,-0.272091
379,20200909145109.392,0.960938,1.167969,9.277344,-0.067446,0.010815,-0.271732
380,20200909145109.434,0.648438,1.292969,10.171875,-0.066397,0.010762,-0.270816
381,20200909145109.460,0.984375,1.242188,9.070312,-0.066054,0.010928,-0.270510
382,20200909145109.483,0.890625,1.210938,9.523438,-0.065964,0.011115,-0.270133
383,20200909145109.510,1.191406,1.128906,9.351562,-0.065600,0.011524,-0.269569
384,20200909145109.526,0.859375,0.976562,9.359375,-0.065338,0.011800,-0.269190
385,20200909145109.582,1.218750,0.945312,9.000000,-0.065169,0.011882,-0.268998
386,20200909145109.601,0.933594,1.074219,10.503906,-0.063995,0.012219,-0.268019
387,20200909145109.620,1.816406,0.761719,9.187500,-0.063464,0.012354,-0.267707
388,20200909145109.646,1.824219,0.640625,10.042969,-0.062975,0.012357,-0.267339
389,20200909145109.669,0.472656,1.359375,10.429688,-0.062674,0.012394,-0.267038
390,20200909145109.711,1.257812,1.292969,9.640625,-0.062245,0.012391,-0.266729
391,20200909145109.730,1.296875,0.835938,8.882812,-0.061915,0.012247,-0.266434
392,20200909145109.755,1.765625,0.777344,9.714844,-0.061385,0.011565,-0.265655
393,20200909145109.780,0.695312,0.503906,9.371094,-0.061385,0.011565,-0.265655
394,20200909145109.806,1.230469,1.207031,10.250000,-0.060582,0.010745,-0.265012
395,20200909145109.858,0.292969,1.339844,10.187500,-0.060250,0.010162,-0.264409
396,20200909145109.883,1.292969,1.066406,9.726562,-0.060317,0.008578,-0.263472
397,20200909145109.906,1.109375,1.066406,10.078125,-0.060071,0.008177,-0.263234
398,20200909145109.925,0.894531,0.707031,9.312500,-0.060134,0.007791,-0.263065
399,20200909145109.945,1.246094,0.660156,10.492188,-0.060310,0.007323,-0.262827
400,20200909145110.004,0.683594,0.800781,9.773438,-0.060281,0.007139,-0.262712
401,20200909145110.023,1.613281,0.023438,10.593750,-0.060129,0.007345,-0.262586
402,20200909145110.049,1.640625,-0.015625,9.546875,-0.060321,0.007371,-0.262394
403,20200909145110.072,0.878906,0.984375,9.292969,-0.060624,0.007317,-0.262204
404,20200909145110.099,0.796875,0.828125,9.488281,-0.061277,0.007150,-0.262147
405,20200909145110.146,0.511719,1.136719,9.445312,-0.061802,0.006937,-0.261961
406,20200909145110.171,0.398438,0.175781,9.898438,-0.062014,0.006718,-0.261967
407,20200909145110.197,0.347656,0.539062,10.519531,-0.062486,0.006578,-0.261849
408,20200909145110.216,0.761719,0.644531,9.574219,-0.062527,0.006448,-0.261853
409,20200909145110.231,0.730469,0.773438,9.492188,-0.062259,0.006301,-0.261728
410,20200909145110.290,0.855469,1.019531,9.796875,-0.062180,0.006190,-0.261732
411,20200909145110.314,0.414062,0.703125,9.613281,-0.061970,0.006036,-0.261677
412,20200909145110.329,0.648438,0.582031,9.531250,-0.062062,0.005836,-0.261683
413,20200909145110.348,0.488281,0.851562,9.964844,-0.062134,0.005512,-0.261572
414,20200909145110.374,0.550781,0.839844,9.171875,-0.062409,0.004911,-0.261530
415,20200909145110.426,0.402344,0.558594,9.269531,-0.062412,0.004536,-0.261421
416,20200909145110.444,0.503906,0.773438,10.230469,-0.062325,0.004363,-0.261357
417,20200909145110.469,0.667969,0.789062,10.570312,-0.061531,0.004421,-0.261176
418,20200909145110.493,0.320312,0.968750,10.046875,-0.061531,0.004421,-0.261176
419,20200909145110.508,0.796875,0.757812,9.902344,-0.060327,0.005781,-0.260956
420,20200909145110.550,0.234375,0.984375,9.898438,-0.060052,0.006378,-0.260819
421,20200909145110.572,0.460938,0.789062,10.187500,-0.059625,0.007185,-0.260736
422,20200909145110.608,0.398438,0.687500,9.824219,-0.059328,0.008032,-0.260591
423,20200909145110.622,0.851562,0.621094,9.656250,-0.058981,0.008951,-0.260505
424,20200909145110.636,0.230469,0.800781,9.789062,-0.057438,0.011660,-0.260132
425,20200909145110.696,-0.066406,0.878906,10.238281,-0.056451,0.012432,-0.259996
426,20200909145110.714,0.585938,0.503906,9.429688,-0.054689,0.013390,-0.259860
427,20200909145110.733,0.632812,1.460938,9.000000,-0.054227,0.013586,-0.259797
428,20200909145110.753,0.839844,1.050781,9.578125,-0.053704,0.013793,-0.259795
429,20200909145110.777,0.449219,0.839844,10.667969,-0.050401,0.014007,-0.259581
430,20200909145110.830,0.132812,0.281250,10.800781,-0.049909,0.014023,-0.259584
431,20200909145110.856,1.011719,1.031250,8.945312,-0.049107,0.013657,-0.259609
432,20200909145110.880,0.558594,0.421875,9.914062,-0.048075,0.013391,-0.259682
433,20200909145110.906,0.683594,0.378906,9.996094,-0.047564,0.013288,-0.259688
434,20200909145110.920,0.351562,0.714844,9.804688,-0.047233,0.013155,-0.259703
435,20200909145110.970,0.660156,0.570312,10.222656,-0.046401,0.012979,-0.259713
436,20200909145110.994,0.867188,0.640625,9.425781,-0.045013,0.013205,-0.259907
437,20200909145111.015,0.511719,0.570312,10.199219,-0.044283,0.014067,-0.260083
438,20200909145111.033,0.480469,0.742188,10.097656,-0.043958,0.014739,-0.260131
439,20200909145111.052,0.449219,0.464844,10.445312,-0.043232,0.016772,-0.260153
440,20200909145111.110,0.210938,0.746094,9.378906,-0.043299,0.017195,-0.260204
441,20200909145111.130,0.269531,0.371094,9.390625,-0.043023,0.017798,-0.260313
442,20200909145111.145,0.085938,0.464844,9.375000,-0.042881,0.018069,-0.260369
443,20200909145111.171,0.039062,-0.230469,9.667969,-0.040667,0.017453,-0.261465
444,20200909145111.197,-0.191406,-0.035156,10.203125,-0.037540,0.016553,-0.262884
445,20200909145111.240,-0.121094,0.320312,9.609375,-0.037016,0.016396,-0.263323
446,20200909145111.264,0.027344,-0.191406,9.199219,-0.033528,0.015631,-0.266093
447,20200909145111.288,-0.195312,-0.062500,9.382812,-0.032628,0.015479,-0.267157
448,20200909145111.308,-0.128906,-0.546875,9.644531,-0.031686,0.015458,-0.268338
449,20200909145111.322,0.230469,-0.199219,9.824219,-0.030933,0.015469,-0.269588
450,20200909145111.370,-0.003906,-0.410156,9.671875,-0.029949,0.015578,-0.270949
451,20200909145111.395,0.031250,-0.628906,9.843750,-0.029521,0.015654,-0.271634
452,20200909145111.413,-0.425781,-0.433594,10.058594,-0.027640,0.016112,-0.275225
453,20200909145111.431,0.078125,-0.148438,9.839844,-0.027052,0.016404,-0.276711
454,20200909145111.445,-0.214844,-0.417969,10.218750,-0.025431,0.017370,-0.280355
455,20200909145111.504,0.312500,-0.203125,8.882812,-0.025290,0.019663,-0.284765
456,20200909145111.519,-0.214844,-0.722656,10.667969,-0.025215,0.020487,-0.285739
457,20200909145111.537,0.175781,0.078125,10.003906,-0.025364,0.021153,-0.286592
458,20200909145111.561,0.332031,-0.269531,8.707031,-0.025352,0.021530,-0.287020
459,20200909145111.584,0.136719,-0.062500,8.289062,-0.025573,0.021810,-0.287385
460,20200909145111.629,-0.355469,0.015625,10.757812,-0.025767,0.022344,-0.287989
461,20200909145111.648,-0.390625,0.378906,10.425781,-0.026196,0.022918,-0.289772
462,20200909145111.672,0.148438,-0.265625,9.957031,-0.026306,0.022844,-0.290014
463,20200909145111.696,-0.113281,0.281250,9.820312,-0.026421,0.022401,-0.290450
464,20200909145111.715,0.269531,-0.089844,9.617188,-0.026332,0.022230,-0.290643
465,20200909145111.759,0.195312,0.429688,10.500000,-0.026193,0.022129,-0.290767
466,20200909145111.785,-0.179688,0.277344,10.050781,-0.026105,0.021958,-0.290891
467,20200909145111.810,0.453125,0.640625,9.484375,-0.026025,0.021848,-0.291083
468,20200909145111.829,-0.171875,0.562500,10.023438,-0.024919,0.021090,-0.291847
469,20200909145111.849,-0.042969,0.132812,9.054688,-0.024631,0.020827,-0.292164
470,20200909145111.912,-0.152344,0.445312,9.542969,-0.024631,0.020827,-0.292164
471,20200909145111.925,0.269531,0.214844,9.914062,-0.024410,0.020616,-0.292601
472,20200909145111.944,0.457031,0.214844,9.449219,-0.024383,0.020437,-0.292784
473,20200909145111.965,0.136719,0.226562,9.125000,-0.025231,0.019521,-0.293409
474,20200909145111.988,0.089844,-0.027344,9.195312,-0.025539,0.019111,-0.293713
475,20200909145112.034,0.472656,0.273438,9.871094,-0.025969,0.018682,-0.293905
476,20200909145112.050,0.683594,0.183594,9.410156,-0.025870,0.018023,-0.294346
477,20200909145112.069,0.289062,-0.031250,9.546875,-0.025377,0.016380,-0.295545
478,20200909145112.093,0.042969,-0.179688,10.164062,-0.025273,0.016089,-0.295731
479,20200909145112.118,-0.050781,0.121094,10.257812,-0.025236,0.015850,-0.295985
480,20200909145112.164,0.089844,0.007812,9.621094,-0.025182,0.015492,-0.296300
481,20200909145112.188,0.226562,0.125000,9.367188,-0.025177,0.014639,-0.297174
482,20200909145112.213,0.109375,-0.179688,9.750000,-0.024976,0.014121,-0.297856
483,20200909145112.227,0.011719,0.320312,8.773438,-0.025121,0.013073,-0.299663
484,20200909145112.244,0.468750,-0.019531,9.269531,-0.025121,0.013073,-0.299663
485,20200909145112.303,0.144531,-0.203125,9.253906,-0.025308,0.012687,-0.300461
486,20200909145112.323,0.140625,-0.250000,10.187500,-0.025761,0.012447,-0.301143
487,20200909145112.337,0.054688,-0.292969,10.207031,-0.026043,0.012293,-0.301817
488,20200909145112.355,0.390625,-0.031250,10.125000,-0.026168,0.012346,-0.302498
489,20200909145112.380,-0.011719,-0.042969,9.765625,-0.025818,0.013030,-0.304088
490,20200909145112.434,0.347656,0.144531,9.710938,-0.025682,0.013426,-0.304766
491,20200909145112.449,0.460938,0.117188,9.191406,-0.025959,0.013706,-0.305624
492,20200909145112.469,-0.121094,0.101562,9.332031,-0.026517,0.013759,-0.306111
493,20200909145112.493,0.121094,-0.152344,9.750000,-0.027065,0.013753,-0.306660
494,20200909145112.519,0.480469,0.132812,9.117188,-0.028786,0.013353,-0.308001
495,20200909145112.568,-0.027344,0.183594,9.839844,-0.028897,0.013279,-0.308191
496,20200909145112.592,0.316406,0.335938,10.101562,-0.029467,0.012960,-0.308563
497,20200909145112.615,-0.070312,0.000000,10.402344,-0.029606,0.012639,-0.308930
498,20200909145112.629,0.292969,0.527344,9.417969,-0.029606,0.012639,-0.308930
499,20200909145112.648,0.062500,0.355469,10.070312,-0.029921,0.012303,-0.309986
500,20200909145112.710,0.062500,0.347656,10.062500,-0.030065,0.012472,-0.310225
501,20200909145112.729,-0.050781,0.441406,10.246094,-0.030202,0.012578,-0.310283
502,20200909145112.745,0.355469,0.492188,10.019531,-0.030286,0.012754,-0.310461
503,20200909145112.767,0.070312,0.128906,10.226562,-0.030628,0.013019,-0.310644
504,20200909145112.791,0.308594,0.355469,10.328125,-0.033380,0.014753,-0.311203
505,20200909145112.840,-0.007812,0.167969,10.175781,-0.034194,0.015326,-0.311429
506,20200909145112.855,0.218750,0.039062,10.191406,-0.034605,0.015642,-0.311541
507,20200909145112.881,-0.031250,0.242188,10.675781,-0.035563,0.016379,-0.311710
508,20200909145112.904,0.085938,0.445312,10.988281,-0.035816,0.016903,-0.311880
509,20200909145112.928,-0.117188,0.257812,10.156250,-0.036420,0.017750,-0.312102
510,20200909145112.974,0.132812,0.125000,9.972656,-0.036967,0.020095,-0.313038
511,20200909145112.998,0.355469,0.656250,9.621094,-0.037339,0.020605,-0.313327
512,20200909145113.022,-0.027344,0.531250,10.316406,-0.037370,0.020850,-0.313444
513,20200909145113.036,-0.039062,0.542969,9.957031,-0.037588,0.021134,-0.313747
514,20200909145113.053,0.085938,0.550781,10.429688,-0.038048,0.021387,-0.314108
515,20200909145113.115,0.320312,0.250000,9.683594,-0.037973,0.021348,-0.314783
516,20200909145113.135,0.558594,0.273438,10.097656,-0.037643,0.021211,-0.315040
517,20200909145113.149,0.375000,0.191406,9.460938,-0.037140,0.021159,-0.315349
518,20200909145113.163,0.140625,0.757812,9.957031,-0.037000,0.021059,-0.315602
519,20200909145113.188,0.253906,0.578125,9.851562,-0.036956,0.020764,-0.316040
520,20200909145113.244,0.324219,0.027344,9.871094,-0.036956,0.020764,-0.316040
521,20200909145113.262,0.605469,0.296875,9.777344,-0.038076,0.020020,-0.317087
522,20200909145113.287,0.292969,-0.136719,9.843750,-0.038239,0.019881,-0.317399
523,20200909145113.312,0.480469,0.488281,9.453125,-0.038239,0.019881,-0.317399
524,20200909145113.332,0.128906,0.148438,9.839844,-0.038579,0.019727,-0.318133
525,20200909145113.384,0.140625,0.105469,9.996094,-0.039582,0.019494,-0.319233
526,20200909145113.408,0.343750,0.363281,9.832031,-0.040183,0.019423,-0.319599
527,20200909145113.433,-0.222656,0.175781,9.425781,-0.040538,0.019318,-0.319719
528,20200909145113.448,0.203125,-0.156250,10.175781,-0.041262,0.019232,-0.320077
529,20200909145113.464,0.046875,0.054688,9.531250,-0.042354,0.019162,-0.320561
530,20200909145113.528,-0.214844,-0.066406,10.234375,-0.042725,0.019178,-0.320678
531,20200909145113.546,-0.070312,-0.046875,10.097656,-0.043640,0.019695,-0.321642
532,20200909145113.565,0.023438,0.246094,9.488281,-0.043834,0.020297,-0.322180
533,20200909145113.590,-0.378906,0.457031,10.066406,-0.043831,0.020797,-0.322540
534,20200909145113.614,0.386719,0.386719,10.183594,-0.043563,0.021643,-0.323077
535,20200909145113.658,-0.332031,0.492188,10.171875,-0.043159,0.022876,-0.323668
536,20200909145113.680,-0.460938,0.562500,9.957031,-0.043159,0.022876,-0.323668
537,20200909145113.704,-0.125000,0.339844,9.109375,-0.042518,0.024203,-0.324382
538,20200909145113.730,0.078125,0.734375,10.089844,-0.042425,0.024464,-0.324567
539,20200909145113.744,-0.167969,0.355469,10.054688,-0.042211,0.024742,-0.324806
540,20200909145113.791,-0.105469,0.550781,9.707031,-0.043265,0.024371,-0.325233
541,20200909145113.815,-0.125000,0.367188,9.789062,-0.043868,0.023805,-0.325359
542,20200909145113.840,-0.242188,0.824219,9.210938,-0.044640,0.023091,-0.325305
543,20200909145113.860,0.242188,0.472656,8.695312,-0.045078,0.022668,-0.325370
544,20200909145113.879,-0.203125,0.257812,9.808594,-0.045941,0.021697,-0.325314
545,20200909145113.940,-0.300781,0.722656,9.949219,-0.046251,0.021225,-0.325261
546,20200909145113.962,-0.257812,0.675781,9.265625,-0.048180,0.017957,-0.324888
547,20200909145113.985,-0.179688,0.804688,10.101562,-0.048656,0.017339,-0.324717
548,20200909145114.010,0.222656,0.773438,9.628906,-0.049551,0.016603,-0.324417
549,20200909145114.034,-0.070312,0.714844,10.359375,-0.050144,0.016399,-0.324167
550,20200909145114.074,-0.093750,0.441406,9.953125,-0.052224,0.016242,-0.323533
551,20200909145114.102,-0.050781,0.980469,9.769531,-0.053023,0.016683,-0.323083
552,20200909145114.128,-0.207031,1.003906,10.101562,-0.053262,0.017075,-0.322760
553,20200909145114.148,-0.050781,0.859375,9.664062,-0.053525,0.017647,-0.322371
554,20200909145114.163,-0.050781,0.800781,9.777344,-0.053128,0.018787,-0.321602
555,20200909145114.222,-0.355469,1.109375,9.703125,-0.052858,0.019061,-0.321355
556,20200909145114.241,-0.089844,0.929688,9.445312,-0.052648,0.019329,-0.321169
557,20200909145114.260,0.082031,1.070312,10.160156,-0.052357,0.019419,-0.320798
558,20200909145114.279,-0.222656,1.132812,9.156250,-0.052222,0.019309,-0.320620
559,20200909145114.303,-0.050781,0.699219,10.496094,-0.052171,0.017881,-0.319855
560,20200909145114.349,-0.343750,0.519531,9.730469,-0.051980,0.017345,-0.319629
